,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
000776,55.0,0.061594724140846165,0.05948060869970822,-0.040569395017793664,0.01532307581175274,0.05069708491761715,0.09195981231609374,0.23350253807106602,1300.9196409871001,1010.4230348405999
000777,43.0,0.05317778747659077,0.0521458217855486,-0.02532561505065123,0.021700154603110033,0.04146341463414638,0.07752346465099524,0.20291262135922317,39.8195528164,39.4908754843
000778,42.0,0.038592543556365565,0.04100640212665296,-0.0382978723404257,0.011820489273232815,0.02624513712117571,0.0524556312945223,0.18398268398268391,193.9168618409,189.35483210639998
000783,60.0,0.052434583764345497,0.07891133278091489,-0.0955056179775281,0.012407236185795256,0.03461878698611631,0.06714687439761424,0.43783783783783803,311.8895865363,311.8895865363
000786,45.0,0.06353718042027891,0.06390599382330667,-0.05911983032873802,0.014498432601880884,0.05546001719690441,0.09552401746724892,0.25056095736724004,508.3729122358,508.3729122358
000789,47.0,0.04915314151654738,0.061507353401505815,-0.04791344667697062,0.002096367520739606,0.03865979381443285,0.08955849744231481,0.22222222222222232,90.2659517369,90.2638114646
000790,52.0,0.07490468307872779,0.09945404031543505,-0.04590163934426217,0.017897676094397408,0.057148528649209274,0.09102132435465782,0.578525641025641,30.099708070300004,29.6469427757
000792,41.0,0.17140077039035181,0.5357285199348476,-0.06162464985994387,0.02580645161290307,0.09027777777777768,0.14351851851851838,3.479591836734693,1736.3473346317,1735.0685958923998
000793,49.0,0.0849893683113555,0.08918084957977898,-0.03539823008849563,0.026905829596412634,0.06936416184971095,0.11510791366906492,0.42524916943521607,49.331963359300005,48.4369091772
000799,53.0,0.07352099961903431,0.07128540585709418,-0.04659574468085104,0.03043243243243232,0.06622807017543852,0.11550021468441396,0.24218285578409238,468.38510483790003,468.38510483790003
000800,50.0,0.041042610378926245,0.04270078186243186,-0.01964636542239684,0.011790172335300997,0.034103929604970995,0.05556898424769141,0.20402298850574718,398.3922304022,120.8461550008
000801,52.0,0.059093078447660825,0.06263725325476606,-0.10408921933085491,0.02090277029321641,0.047305554121271576,0.09942519258404203,0.18209876543209869,68.0166429344,68.0166429344
000807,52.0,0.09012406531159994,0.0984304343932049,-0.061749571183533525,0.032425605830420645,0.06547285627596511,0.1260763021333846,0.4754990925589839,403.32345017029996,327.2808001387
