,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000639,8.0,0.0854865310558306,0.07145776564211184,0.009596928982725572,0.04278480350715119,0.06271146274401196,0.10229455837856005,0.23492063492063497,47.602777342399996,47.6027189981
000650,9.0,0.1365174822488672,0.08901528798183815,0.023738872403560762,0.08036739380022961,0.14745011086474502,0.18463810930576074,0.30028328611898014,85.8162153463,82.2640684097
000651,10.0,0.0913611474871984,0.05204312201077368,0.03299643281807363,0.05395199234688902,0.07596004072283025,0.12161855642157382,0.18173774553176436,1915.1051383253,1900.8850758581
000652,7.0,0.05905717533473452,0.03339917018984804,0.02444987775061147,0.037681243587510016,0.048309178743961345,0.07105576412416448,0.12316715542521983,55.1864622055,55.1445838172
000655,6.0,0.19797490755651917,0.12612310064793106,0.024163568773234223,0.11326080541707417,0.21139638284357976,0.28593907757083636,0.3495575221238938,40.4831367755,40.4831367755
000656,14.0,0.09279485275686512,0.06100859427929566,0.028288543140028155,0.06043509658783164,0.0792809532626233,0.08786764705882344,0.2544642857142858,183.1522560534,182.1779534213
000661,12.0,0.09109555360634823,0.08849523012398083,0.004653130287648022,0.03376028794444741,0.08251649095140168,0.10523213670304432,0.33422133422133427,647.8762476426999,609.4837197331
000665,12.0,0.11929059242324508,0.11949945369278069,0.0,0.04179606103381067,0.07982213836412244,0.15176468574558394,0.40512820512820524,94.5170842475,94.51199617479999
000667,15.0,0.06045903169732211,0.03587028425456934,0.0050890585241729624,0.028537567799444497,0.06648199445983383,0.08811167356956584,0.11560693641618491,41.4454077404,40.980428241300004
000671,15.0,0.12635990827870916,0.08951216441182583,0.01724137931034475,0.07757532116506471,0.11224489795918369,0.13283971177290144,0.3996840442338072,101.4393842493,99.2751596307
000672,4.0,0.11463581337593204,0.08795420379641287,0.0018407731247123138,0.07682080046370299,0.12219739403566177,0.16001240694789082,0.2123076923076923,162.3985188027,162.3985188027
